"Timestamp","Open","High","Low","Close"
"20040729 00:00",107.366,107.734,106.888,107.607
"20040730 00:00",107.574,108.948,107.446,108.916
"20040802 00:00",109.11,109.487,108.881,109.037
"20040803 00:00",109.004,109.56,108.684,109.276
"20040804 00:00",109.306,109.769,109.016,109.389
"20040805 00:00",109.357,109.819,109.224,109.566
"20040806 00:00",109.596,112.573,109.594,111.375
"20040809 00:00",111.412,111.6,110.993,111.025
"20040810 00:00",111.054,111.642,110.667,110.793
"20040811 00:00",110.854,111.221,110.564,111.031
"20040812 00:00",111.03,111.369,110.678,111.176
"20040813 00:00",111.175,112.013,111.174,111.666
"20040816 00:00",111.64,111.73,110.784,111.127
"20040817 00:00",111.188,111.899,110.964,111.836
"20040818 00:00",111.866,112.235,111.262,111.322
"20040819 00:00",111.352,111.719,111.125,111.498
"20040820 00:00",111.496,111.769,111.207,111.517
"20040823 00:00",111.491,111.553,110.636,110.759
"20040824 00:00",110.726,110.966,110.405,110.872
"20040825 00:00",110.933,111.49,110.582,111.142
"20040826 00:00",111.14,111.757,111.04,111.725
"20040827 00:00",111.692,112.03,111.497,111.556
"20040830 00:00",111.25,111.873,111.215,111.81
"20040831 00:00",111.777,112.843,111.709,112.589
"20040901 00:00",112.587,113.024,112.108,112.61
"20040902 00:00",112.609,112.73,111.495,111.495
"20040903 00:00",111.557,113.193,110.257,110.697
"20040907 00:00",110.664,111.444,110.601,111.349
"20040908 00:00",111.348,112.413,110.711,112.286
"20040909 00:00",112.285,112.69,111.74,111.834
"20040910 00:00",111.801,112.774,111.801,111.918
"20040913 00:00",111.991,112.583,111.891,112.582
"20040914 00:00",112.549,112.827,112.07,112.697
"20040915 00:00",112.696,112.757,112.059,112.277
"20040916 00:00",112.276,113.687,112.082,113.528
"20040917 00:00",113.558,113.712,112.825,112.95
"20040920 00:00",112.96,113.677,112.955,113.581
"20040921 00:00",113.58,114.108,113.037,113.949
"20040922 00:00",113.948,114.979,113.69,114.727
"20040923 00:00",114.725,115.003,114.244,114.464
"20040924 00:00",114.431,114.709,113.984,114.359
"20040927 00:00",114.306,114.959,114.113,114.737
"20040928 00:00",114.736,114.982,114.098,114.506
"20040929 00:00",114.474,114.536,113.332,113.425
"20040930 00:00",113.456,113.86,112.379,113.006
"20041001 00:00",113.004,113.004,112.054,112.366
"20041004 00:00",112.313,112.587,111.709,112.555
"20041005 00:00",112.491,112.768,112.297,112.451
"20041006 00:00",112.449,112.481,111.749,111.937
"20041007 00:00",111.904,112.09,111.425,111.581
"20041008 00:00",111.548,113.115,111.448,112.799
"20041011 00:00",112.893,112.893,112.893,112.893
"20041012 00:00",112.828,113.452,112.797,113.228
"20041013 00:00",113.258,113.69,112.75,113.658
"20041014 00:00",113.626,114.214,113.431,114.088
"20041015 00:00",114.118,114.962,113.105,113.638
"20041018 00:00",113.616,113.921,113.357,113.858
"20041019 00:00",113.794,114.162,113.222,114.131
"20041020 00:00",114.129,114.814,114.098,114.686
"20041021 00:00",114.716,115.18,114.459,114.675
"20041022 00:00",114.674,115.042,114.26,114.979
"20041025 00:00",115.02,115.393,114.886,114.948
"20041026 00:00",114.915,115.16,114.623,114.655
"20041027 00:00",114.653,115.15,113.483,113.576
"20041028 00:00",113.575,114.133,113.005,114.037
"20041029 00:00",114.036,114.499,113.654,114.435
"20041101 00:00",114.412,114.412,113.556,113.775
"20041102 00:00",113.774,114.173,113.453,114.079
"20041103 00:00",114.14,114.172,112.255,113.88
"20041104 00:00",113.816,114.437,113.688,114.027
"20041105 00:00",114.025,114.147,111.478,112.855
"20041108 00:00",112.739,112.768,112.293,112.354
"20041109 00:00",112.384,112.69,112.25,112.312
"20041110 00:00",112.311,112.429,111.676,112.145
"20041112 00:00",112.102,113.193,111.977,112.971
"20041115 00:00",112.918,113.007,112.599,112.941
"20041116 00:00",112.971,113.185,112.558,112.836
"20041117 00:00",112.835,113.799,112.359,113.735
"20041118 00:00",113.702,114.132,113.383,114.07
"20041119 00:00",114.068,114.282,112.838,112.962
"20041122 00:00",112.94,113.684,112.846,113.495
"20041123 00:00",113.525,114.082,113.175,113.516
"20041124 00:00",113.484,113.793,113.414,113.476
"20041126 00:00",113.526,113.651,112.491,112.86
"20041129 00:00",112.837,112.988,111.546,111.826
"20041130 00:00",111.594,111.625,110.675,111.114
"20041201 00:00",111.082,111.392,110.634,111.012
"20041202 00:00",110.979,111.134,110.313,110.342
"20041203 00:00",110.31,112.478,110.212,112.161
"20041206 00:00",112.081,112.61,111.984,112.577
"20041207 00:00",112.545,112.635,112.099,112.569
"20041208 00:00",112.568,114.041,112.25,113.978
"20041209 00:00",113.977,114.129,113.183,113.372
"20041210 00:00",113.339,113.839,113.244,113.584
"20041213 00:00",113.503,114.064,113.373,113.685
"20041214 00:00",113.652,114.118,113.239,114.117
"20041215 00:00",114.053,114.867,113.925,114.676
"20041216 00:00",114.706,114.863,113.252,113.377
"20041217 00:00",113.376,113.655,112.522,113.212
"20041220 00:00",113.131,113.597,112.972,113.376
"20041221 00:00",113.343,113.683,113.181,113.651
"20041222 00:00",113.65,113.65,113.047,113.202
"20041223 00:00",113.264,113.324,112.756,113.069
"20041227 00:00",113.043,113.074,111.685,111.966
"20041228 00:00",111.997,112.122,111.489,112.053
"20041229 00:00",112.052,112.204,111.605,111.636
"20041230 00:00",111.635,112.667,111.572,112.602
"20041231 00:00",112.507,113.287,112.41,113.13
"20050103 00:00",113.142,113.388,112.509,113.261
"20050104 00:00",113.166,113.507,111.997,112.31
"20050105 00:00",112.278,112.963,112.179,112.648
"20050106 00:00",112.647,112.987,112.422,112.828
"20050107 00:00",112.796,114.488,111.597,112.883
"20050110 00:00",112.865,113.049,112.582,113.047
"20050111 00:00",113.014,113.573,112.759,113.447
"20050112 00:00",113.446,113.754,113.001,113.596
"20050113 00:00",113.626,114.561,113.465,114.498
"20050114 00:00",114.466,114.712,113.739,114.083
"20050118 00:00",114.056,114.52,113.706,114.488
"20050119 00:00",114.456,115.048,114.073,114.605
"20050120 00:00",114.604,114.849,114.004,114.66
"20050121 00:00",114.627,114.904,114.309,114.84
"20050124 00:00",114.759,115.286,114.754,115.286
"20050125 00:00",115.222,115.343,114.086,114.242
"20050126 00:00",114.241,114.674,114.017,114.39
"20050127 00:00",114.358,114.419,113.82,114.131
"20050128 00:00",114.099,115.285,114.036,115.127
"20050131 00:00",114.952,115.353,114.822,115.29
"20050201 00:00",115.258,115.535,114.97,115.187
"20050202 00:00",115.124,115.431,114.961,115.273
"20050203 00:00",115.241,115.303,114.735,115.171
"20050204 00:00",115.138,116.606,115.105,116.26
"20050207 00:00",116.211,116.925,116.114,116.862
"20050208 00:00",116.829,117.544,116.575,117.355
"20050209 00:00",117.291,117.723,116.659,117.503
"20050210 00:00",117.502,117.564,116.178,116.241
"20050211 00:00",116.271,116.485,115.828,116.264
"20050214 00:00",116.183,116.678,115.96,116.552
"20050215 00:00",116.519,116.551,115.949,116.105
"20050216 00:00",116.072,116.135,115.159,115.501
"20050217 00:00",115.531,115.623,114.869,115.086
"20050218 00:00",115.053,115.053,113.858,114.201
"20050222 00:00",114.112,114.234,113.732,113.823
"20050223 00:00",113.884,114.663,113.722,114.128
"20050224 00:00",114.095,114.654,113.838,113.869
"20050225 00:00",113.837,114.394,113.837,114.205
"20050228 00:00",114,114.28,112.799,112.955
"20050301 00:00",113.017,113.203,112.698,112.979
"20050302 00:00",113.01,113.071,112.534,112.784
"20050303 00:00",112.814,113.03,112.651,112.714
"20050304 00:00",112.744,113.903,111.891,113.776
"20050307 00:00",113.698,114.197,113.634,113.975
"20050308 00:00",113.911,114.066,112.93,113.024
"20050309 00:00",113.086,113.179,111.413,111.444
"20050310 00:00",111.475,112.256,110.908,111.972
"20050311 00:00",111.94,112.062,111.21,111.336
"20050314 00:00",111.257,111.63,110.877,111.566
"20050315 00:00",111.534,112.033,111.025,111.056
"20050316 00:00",111.087,112.12,110.926,111.458
"20050317 00:00",111.489,112.269,111.489,111.797
"20050318 00:00",111.765,111.856,111.319,111.444
"20050321 00:00",111.398,111.429,111.111,111.203
"20050322 00:00",111.171,111.983,110.065,110.096
"20050323 00:00",110.127,110.781,109.62,110.749
"20050324 00:00",110.717,111.059,110.588,110.743
"20050328 00:00",110.72,110.752,110.274,110.306
"20050329 00:00",110.336,110.929,110.241,110.864
"20050330 00:00",110.832,111.392,110.671,111.391
"20050331 00:00",111.328,112.076,111.198,112.013
"20050401 00:00",111.98,113.17,111.348,112.351
"20050404 00:00",112.305,112.771,112.052,112.299
"20050405 00:00",112.266,112.449,111.947,112.135
"20050406 00:00",112.165,112.538,112.07,112.41
"20050407 00:00",112.441,112.75,111.65,111.775
"20050408 00:00",111.837,112.082,111.393,112.051
"20050411 00:00",112.004,112.69,111.906,112.532
"20050412 00:00",112.468,113.467,112.117,113.341
"20050413 00:00",113.277,113.619,112.801,113.114
"20050414 00:00",113.144,113.421,112.857,113.358
"20050415 00:00",113.388,114.449,113.292,114.355
"20050418 00:00",114.308,114.807,114.02,114.02
"20050419 00:00",114.05,115.081,113.858,114.797
"20050420 00:00",114.764,114.978,113.82,114.915
"20050421 00:00",114.945,114.977,113.717,113.904
"20050422 00:00",113.934,114.556,113.903,114.43
"20050425 00:00",114.383,114.723,114.32,114.565
"20050426 00:00",114.596,114.968,114.089,114.37
"20050427 00:00",114.4,115.086,114.146,114.802
"20050428 00:00",114.769,115.767,114.703,115.704
"20050429 00:00",115.609,115.918,115.07,115.258
"20050502 00:00",115.211,115.489,114.799,115.267
"20050503 00:00",115.235,115.793,114.979,115.573
"20050504 00:00",115.604,115.759,113.782,115.033
"20050505 00:00",115.001,115.466,114.62,115.308
"20050506 00:00",115.213,115.307,114.018,114.392
"20050509 00:00",114.377,114.405,114.122,114.308
"20050510 00:00",114.275,115.084,114.275,115.052
"20050511 00:00",114.989,115.768,114.83,115.265
"20050512 00:00",115.201,115.602,114.663,115.539
"20050513 00:00",115.57,116.159,115.315,115.908
"20050516 00:00",115.861,116.17,115.669,115.792
"20050517 00:00",115.76,116.256,115.443,115.973
"20050518 00:00",115.94,116.844,115.906,116.466
"20050519 00:00",116.434,116.68,116.115,116.177
"20050520 00:00",116.208,116.296,116.015,116.201
"20050523 00:00",116.186,117.119,115.932,116.993
"20050524 00:00",116.961,117.458,116.799,117.236
"20050525 00:00",117.204,117.482,116.385,116.478
"20050526 00:00",116.446,116.879,116.316,116.596
"20050527 00:00",116.563,116.716,116.402,116.589
"20050531 00:00",116.406,117.782,116.375,117.75
"20050601 00:00",117.688,118.907,117.594,118.781
"20050602 00:00",118.75,118.969,118.406,118.75
"20050603 00:00",118.656,119.781,117.78,117.999
