"Timestamp","Open","High","Low","Close"
"20040625 00:00",2.7146,2.7524,2.7146,2.745
"20040628 00:00",2.7344,2.7344,2.6876,2.7001
"20040629 00:00",2.7003,2.7282,2.6561,2.6636
"20040630 00:00",2.6663,2.6691,2.5348,2.5697
"20040701 00:00",2.565,2.5825,2.5156,2.5655
"20040702 00:00",2.5607,2.5607,2.5361,2.5414
"20040706 00:00",2.5288,2.5288,2.4844,2.4895
"20040707 00:00",2.4972,2.5151,2.4802,2.4902
"20040708 00:00",2.4758,2.4808,2.4335,2.436
"20040709 00:00",2.434,2.4466,2.4168,2.4193
"20040712 00:00",2.3988,2.4488,2.3938,2.4389
"20040713 00:00",2.4391,2.447,2.4071,2.4196
"20040714 00:00",2.42,2.4499,2.4128,2.4352
"20040715 00:00",2.4377,2.4403,2.3936,2.396
"20040716 00:00",2.3937,2.3937,2.3618,2.3618
"20040719 00:00",2.3579,2.3603,2.3309,2.3433
"20040720 00:00",2.341,2.3511,2.3041,2.3141
"20040721 00:00",2.3117,2.3167,2.2353,2.2402
"20040722 00:00",2.2379,2.2405,2.1688,2.1713
"20040723 00:00",2.1714,2.2311,2.1714,2.2138
"20040726 00:00",2.2147,2.215,2.1605,2.21
"20040727 00:00",2.2102,2.2203,2.1881,2.2005
"20040728 00:00",2.2006,2.2131,2.1563,2.1662
"20040729 00:00",2.1663,2.2062,2.1617,2.1666
"20040730 00:00",2.1692,2.1967,2.1472,2.1571
"20040802 00:00",2.1629,2.1756,2.1483,2.1682
"20040803 00:00",2.1683,2.181,2.1462,2.1736
"20040804 00:00",2.1737,2.2087,2.1615,2.1963
"20040805 00:00",2.1964,2.2339,2.1842,2.2215
"20040806 00:00",2.2291,2.2541,2.2194,2.2418
"20040809 00:00",2.2477,2.2678,2.2429,2.2554
"20040810 00:00",2.253,2.2558,2.221,2.2285
"20040811 00:00",2.2311,2.2437,2.1916,2.1966
"20040812 00:00",2.1967,2.2118,2.1472,2.1672
"20040813 00:00",2.1673,2.1725,2.1426,2.1651
"20040816 00:00",2.1585,2.211,2.1413,2.2085
"20040817 00:00",2.2186,2.291,2.2186,2.2786
"20040818 00:00",2.2687,2.2715,2.2367,2.2417
"20040819 00:00",2.2443,2.2843,2.2393,2.2819
"20040820 00:00",2.2795,2.3047,2.2549,2.2997
"20040823 00:00",2.2982,2.3408,2.2758,2.3334
"20040824 00:00",2.3235,2.3312,2.3038,2.3114
"20040825 00:00",2.309,2.3416,2.262,2.2694
"20040826 00:00",2.2671,2.2773,2.2399,2.2424
"20040827 00:00",2.2425,2.2601,2.193,2.193
"20040830 00:00",2.1939,2.2814,2.1914,2.2416
"20040831 00:00",2.2442,2.2744,2.227,2.2694
"20040901 00:00",2.2997,2.3347,2.2798,2.3322
"20040902 00:00",2.3248,2.3349,2.2602,2.2727
"20040903 00:00",2.2654,2.2728,2.2207,2.2282
"20040907 00:00",2.2121,2.2124,2.1773,2.1899
"20040908 00:00",2.1875,2.1977,2.1653,2.1653
"20040909 00:00",2.1754,2.1807,2.1657,2.1732
"20040910 00:00",2.1608,2.1609,2.0986,2.1036
"20040913 00:00",2.112,2.112,2.0697,2.0998
"20040914 00:00",2.0999,2.1078,2.077,2.077
"20040915 00:00",2.0749,2.0995,2.0731,2.0852
"20040916 00:00",2.0831,2.0981,2.0624,2.0624
"20040917 00:00",2.0651,2.0777,2.0539,2.0563
"20040920 00:00",2.0564,2.0588,2.0332,2.0356
"20040921 00:00",2.0335,2.0485,2.0318,2.0367
"20040922 00:00",2.037,2.047,2.0114,2.0138
"20040923 00:00",2.0141,2.0171,1.9837,1.9885
"20040924 00:00",1.9912,1.9939,1.9656,1.9656
"20040927 00:00",1.9679,2.0261,1.9661,1.9951
"20040928 00:00",1.9905,2.0152,1.9837,2.0057
"20040929 00:00",2.0036,2.021,1.9875,1.99
"20040930 00:00",1.9902,1.9902,1.962,1.9766
"20041001 00:00",1.9768,1.9943,1.972,1.9824
"20041004 00:00",1.9775,1.9847,1.9517,1.9518
"20041005 00:00",1.9569,1.9865,1.9523,1.9721
"20041006 00:00",1.9699,2.0164,1.9582,2.0021
"20041007 00:00",1.9975,2.0223,1.9862,1.9862
"20041008 00:00",1.9865,1.9895,1.9726,1.9728
"20041011 00:00",1.9727,1.9952,1.9703,1.9783
"20041012 00:00",1.9785,1.9812,1.9066,1.9599
"20041013 00:00",1.9602,1.9923,1.9554,1.99
"20041014 00:00",1.9855,2.0079,1.9668,1.979
"20041015 00:00",1.9768,2.0114,1.9673,2.0042
"20041018 00:00",1.9993,2.0048,1.9782,1.9807
"20041019 00:00",1.9809,2.0205,1.9694,2.0084
"20041020 00:00",2.0087,2.036,1.9972,2.0046
"20041021 00:00",2.0049,2.0298,1.9838,1.9886
"20041022 00:00",1.9865,1.9889,1.9605,1.9629
"20041025 00:00",1.9628,2.0122,1.9604,2.0025
"20041026 00:00",1.9955,2.0255,1.9864,2.0182
"20041027 00:00",2.0136,2.0289,2.0045,2.0119
"20041028 00:00",2.0098,2.0226,2.0031,2.0154
"20041029 00:00",2.0108,2.0261,1.9676,1.9774
"20041101 00:00",1.9749,1.9804,1.9487,1.9537
"20041102 00:00",1.9564,1.9717,1.9497,1.9547
"20041103 00:00",1.955,1.9678,1.9459,1.9459
"20041104 00:00",1.9486,1.9517,1.9322,1.9347
"20041105 00:00",1.9374,1.9675,1.9327,1.9553
"20041108 00:00",1.9478,1.9558,1.9358,1.9436
"20041109 00:00",1.9439,1.9544,1.939,1.9471
"20041110 00:00",1.9449,2.0045,1.9449,1.9457
"20041111 00:00",1.9459,1.9515,1.9344,1.9393
"20041112 00:00",1.9371,1.9772,1.923,1.9674
"20041115 00:00",1.9623,2.0196,1.9623,1.9976
"20041116 00:00",1.9929,2.0108,1.9862,2.0035
"20041117 00:00",2.0013,2.0562,2.0013,2.0292
"20041118 00:00",2.0246,2.0296,2.0005,2.0106
"20041119 00:00",2.0084,2.0137,1.9647,1.9647
"20041122 00:00",1.972,1.9823,1.9505,1.953
"20041123 00:00",1.9532,1.9663,1.9532,1.9589
"20041124 00:00",1.9592,1.9673,1.9549,1.9574
"20041126 00:00",1.9588,1.9717,1.9471,1.9496
"20041129 00:00",1.9544,1.9548,1.9105,1.9154
"20041130 00:00",1.9182,1.9263,1.9088,1.9115
"20041201 00:00",1.9117,1.9297,1.9001,1.9001
"20041202 00:00",1.9028,1.9184,1.8985,1.9184
"20041203 00:00",1.9162,1.9543,1.9162,1.9518
"20041206 00:00",1.9616,1.9796,1.9616,1.9673
"20041207 00:00",1.97,1.9756,1.9135,1.9309
"20041208 00:00",1.9287,1.9568,1.9218,1.9469
"20041209 00:00",1.9472,1.9602,1.9353,1.9404
"20041210 00:00",1.9532,1.9588,1.929,1.9315
"20041213 00:00",1.9362,1.9769,1.9362,1.972
"20041214 00:00",1.9748,1.9797,1.9556,1.9749
"20041215 00:00",1.9727,1.9949,1.9638,1.9662
"20041216 00:00",1.9688,1.9694,1.9455,1.9551
"20041217 00:00",1.9529,1.968,1.9415,1.968
"20041220 00:00",1.9676,2.002,1.9676,1.99
"20041221 00:00",1.983,1.9861,1.9739,1.9812
"20041222 00:00",1.9767,1.9844,1.9652,1.9797
"20041223 00:00",1.9776,1.9975,1.9776,1.9975
"20041227 00:00",1.9957,2.0155,1.9891,2.006
"20041228 00:00",1.999,2.0021,1.9821,2.0021
"20041229 00:00",1.9975,2.0005,1.9619,1.9668
"20041230 00:00",1.9646,1.9845,1.9531,1.9845
"20041231 00:00",1.9806,1.9806,1.9806,1.9806
"20050103 00:00",1.9706,1.9707,1.947,1.9543
"20050104 00:00",1.9497,1.9551,1.9403,1.9455
"20050105 00:00",1.9482,1.9657,1.9433,1.9537
"20050106 00:00",1.9539,2.0322,1.9539,2.0273
"20050107 00:00",2.013,2.0355,1.9967,2.0089
"20050110 00:00",2.0061,2.0116,1.9867,2.0116
"20050111 00:00",2.0094,2.0173,2.0027,2.0077
"20050112 00:00",2.0055,2.0082,1.9453,1.9502
"20050113 00:00",1.9505,1.9553,1.9292,1.9463
"20050114 00:00",1.9465,1.9489,1.9276,1.9301
"20050118 00:00",1.9257,1.9257,1.9039,1.9093
"20050119 00:00",1.9119,1.9272,1.9119,1.9223
"20050120 00:00",1.9201,1.9354,1.9134,1.9281
"20050121 00:00",1.9332,1.9362,1.9167,1.9217
"20050124 00:00",1.9261,1.9535,1.9261,1.9365
"20050125 00:00",1.9319,1.9544,1.9275,1.9496
"20050126 00:00",1.9474,1.9651,1.9432,1.9432
"20050127 00:00",1.9385,1.941,1.9122,1.9147
"20050128 00:00",1.9149,1.925,1.9131,1.918
"20050131 00:00",1.9176,1.9377,1.913,1.9354
"20050201 00:00",1.9356,1.946,1.9314,1.9338
"20050202 00:00",1.9291,1.9319,1.9149,1.9151
"20050203 00:00",1.9153,1.9206,1.9084,1.9135
"20050204 00:00",1.9162,1.919,1.9118,1.9144
"20050207 00:00",1.9163,1.9415,1.9163,1.9317
"20050208 00:00",1.9295,1.9374,1.9154,1.9179
"20050209 00:00",1.9156,1.9285,1.911,1.9237
"20050210 00:00",1.9239,1.9688,1.9239,1.9541
"20050211 00:00",1.9494,1.9623,1.9376,1.955
"20050214 00:00",1.9546,1.9897,1.9546,1.9824
